unit_index,selected,characters,event_count,A,E,I,O,U,original_record_or_text
394,0,403,15,0.685464114452,0.269938884819,-0.0225775978435,0.581035823949,-0.0990953693578,"{""blur_score"":0.129617,""change_center_x"":0.017312,""change_center_y"":0.585714,""color_shift"":0.000389,""edge_density"":0.086526,""foreground_ratio"":0.042407,""frame_difference"":0.000459,""frame_id"":393,""luma_std"":0.681609,""mean_hue"":0.2373,""mean_luma"":0.757659,""mean_saturation"":0.149869,""mean_value"":0.793818,""motion_energy"":0.003115,""scene_cut_score"":0.003075,""texture_entropy"":0.522138,""timestamp_ms"":19650}"
395,0,404,15,0.683799794233,0.28629614836,0.0110583084493,0.563613009167,-0.127334753242,"{""blur_score"":0.130125,""change_center_x"":0.070324,""change_center_y"":0.559222,""color_shift"":0.000447,""edge_density"":0.086682,""foreground_ratio"":0.042212,""frame_difference"":0.000539,""frame_id"":394,""luma_std"":0.681775,""mean_hue"":0.237389,""mean_luma"":0.75756,""mean_saturation"":0.150008,""mean_value"":0.793768,""motion_energy"":0.003699,""scene_cut_score"":0.004054,""texture_entropy"":0.521809,""timestamp_ms"":19700}"
396,0,405,15,0.686124787911,0.290656304794,0.0229885242232,0.555315969346,-0.140620466766,"{""blur_score"":0.128351,""change_center_x"":0.090182,""change_center_y"":0.540124,""color_shift"":0.000519,""edge_density"":0.086838,""foreground_ratio"":0.042212,""frame_difference"":0.000544,""frame_id"":395,""luma_std"":0.681798,""mean_hue"":0.237692,""mean_luma"":0.757542,""mean_saturation"":0.150021,""mean_value"":0.793797,""motion_energy"":0.003544,""scene_cut_score"":0.004224,""texture_entropy"":0.522515,""timestamp_ms"":19750}"
397,0,404,15,0.688846546352,0.269122967254,-0.021488019851,0.577669889618,-0.104527973524,"{""blur_score"":0.127769,""change_center_x"":0.019718,""change_center_y"":0.568067,""color_shift"":0.000423,""edge_density"":0.087188,""foreground_ratio"":0.042212,""frame_difference"":0.000439,""frame_id"":396,""luma_std"":0.681849,""mean_hue"":0.23784,""mean_luma"":0.757493,""mean_saturation"":0.150101,""mean_value"":0.793763,""motion_energy"":0.002921,""scene_cut_score"":0.004095,""texture_entropy"":0.522651,""timestamp_ms"":19800}"
398,0,404,15,0.686291346899,0.282506022637,0.00512800446869,0.565690668573,-0.124711043454,"{""blur_score"":0.128504,""change_center_x"":0.060563,""change_center_y"":0.557143,""color_shift"":0.000453,""edge_density"":0.087188,""foreground_ratio"":0.042757,""frame_difference"":0.000536,""frame_id"":397,""luma_std"":0.681804,""mean_hue"":0.237902,""mean_luma"":0.75746,""mean_saturation"":0.150169,""mean_value"":0.793758,""motion_energy"":0.003894,""scene_cut_score"":0.003587,""texture_entropy"":0.522455,""timestamp_ms"":19850}"
399,0,385,15,0.664196947235,0.387248780543,0.201620526827,0.478659548649,-0.274164687541,"{""blur_score"":0.128489,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":2.1e-05,""edge_density"":0.087188,""foreground_ratio"":0.042757,""frame_difference"":5e-06,""frame_id"":398,""luma_std"":0.681804,""mean_hue"":0.237896,""mean_luma"":0.757456,""mean_saturation"":0.150174,""mean_value"":0.793754,""motion_energy"":0.0,""scene_cut_score"":6.8e-05,""texture_entropy"":0.522422,""timestamp_ms"":19900}"
400,0,404,15,0.685979995194,0.270963308489,-0.0208324954287,0.581126646718,-0.101303192008,"{""blur_score"":0.128954,""change_center_x"":0.020395,""change_center_y"":0.582633,""color_shift"":0.00044,""edge_density"":0.087305,""foreground_ratio"":0.042718,""frame_difference"":0.000502,""frame_id"":399,""luma_std"":0.681825,""mean_hue"":0.238141,""mean_luma"":0.757427,""mean_saturation"":0.150184,""mean_value"":0.793768,""motion_energy"":0.003621,""scene_cut_score"":0.003739,""texture_entropy"":0.522521,""timestamp_ms"":19950}"
401,0,402,15,0.686874987034,0.297818870529,0.0390901779268,0.546772080755,-0.155534131788,"{""blur_score"":0.12738,""change_center_x"":0.118301,""change_center_y"":0.524338,""color_shift"":0.000552,""edge_density"":0.087383,""foreground_ratio"":0.042329,""frame_difference"":0.000607,""frame_id"":400,""luma_std"":0.681899,""mean_hue"":0.238213,""mean_luma"":0.75742,""mean_saturation"":0.150171,""mean_value"":0.793778,""motion_energy"":0.004128,""scene_cut_score"":0.004371,""texture_entropy"":0.52327,""timestamp_ms"":20000}"
402,0,405,15,0.688381773785,0.291638748163,0.0272324966697,0.551694326233,-0.146792357185,"{""blur_score"":0.127033,""change_center_x"":0.097624,""change_center_y"":0.529065,""color_shift"":0.000517,""edge_density"":0.087344,""foreground_ratio"":0.042445,""frame_difference"":0.000572,""frame_id"":401,""luma_std"":0.682168,""mean_hue"":0.238506,""mean_luma"":0.757359,""mean_saturation"":0.150233,""mean_value"":0.793751,""motion_energy"":0.003777,""scene_cut_score"":0.004012,""texture_entropy"":0.523347,""timestamp_ms"":20050}"
403,0,402,15,0.686391736584,0.271864623285,-0.0192298778118,0.581465708137,-0.102927689923,"{""blur_score"":0.128099,""change_center_x"":0.022564,""change_center_y"":0.582319,""color_shift"":0.000442,""edge_density"":0.0875,""foreground_ratio"":0.042991,""frame_difference"":0.000532,""frame_id"":402,""luma_std"":0.682035,""mean_hue"":0.238532,""mean_luma"":0.757358,""mean_saturation"":0.150276,""mean_value"":0.793758,""motion_energy"":0.003816,""scene_cut_score"":0.00401,""texture_entropy"":0.523229,""timestamp_ms"":20100}"
404,0,402,15,0.691779906376,0.267745207921,-0.0204895117502,0.572928505117,-0.109279661845,"{""blur_score"":0.128204,""change_center_x"":0.022787,""change_center_y"":0.5537,""color_shift"":0.000447,""edge_density"":0.087461,""foreground_ratio"":0.042991,""frame_difference"":0.000443,""frame_id"":403,""luma_std"":0.68205,""mean_hue"":0.238582,""mean_luma"":0.757352,""mean_saturation"":0.150281,""mean_value"":0.793779,""motion_energy"":0.003193,""scene_cut_score"":0.003227,""texture_entropy"":0.523276,""timestamp_ms"":20150}"
405,0,401,15,0.756798493111,0.355206676794,0.26317358374,0.300632420851,-0.453616451602,"{""blur_score"":0.128244,""change_center_x"":0.8444,""change_center_y"":0.108043,""color_shift"":5.5e-05,""edge_density"":0.087383,""foreground_ratio"":0.042991,""frame_difference"":4.9e-05,""frame_id"":404,""luma_std"":0.681887,""mean_hue"":0.238606,""mean_luma"":0.757382,""mean_saturation"":0.150256,""mean_value"":0.793812,""motion_energy"":0.000273,""scene_cut_score"":0.000587,""texture_entropy"":0.523565,""timestamp_ms"":20200}"
406,0,405,15,0.685911427731,0.272116609947,-0.0187058972238,0.582687197513,-0.101993966418,"{""blur_score"":0.128337,""change_center_x"":0.022864,""change_center_y"":0.585546,""color_shift"":0.000512,""edge_density"":0.087266,""foreground_ratio"":0.042445,""frame_difference"":0.000554,""frame_id"":405,""luma_std"":0.681979,""mean_hue"":0.238927,""mean_luma"":0.757374,""mean_saturation"":0.150227,""mean_value"":0.793793,""motion_energy"":0.003894,""scene_cut_score"":0.004147,""texture_entropy"":0.524185,""timestamp_ms"":20250}"
407,0,404,15,0.686077556431,0.286060986234,0.0114632179203,0.566030847503,-0.128994997318,"{""blur_score"":0.127183,""change_center_x"":0.069896,""change_center_y"":0.558235,""color_shift"":0.000512,""edge_density"":0.087383,""foreground_ratio"":0.042601,""frame_difference"":0.000595,""frame_id"":406,""luma_std"":0.682094,""mean_hue"":0.238876,""mean_luma"":0.757379,""mean_saturation"":0.150277,""mean_value"":0.793807,""motion_energy"":0.004167,""scene_cut_score"":0.00435,""texture_entropy"":0.524235,""timestamp_ms"":20300}"
408,0,403,15,0.687407151756,0.29638078092,0.0353541541387,0.549567633281,-0.15293634801,"{""blur_score"":0.127148,""change_center_x"":0.112138,""change_center_y"":0.529762,""color_shift"":0.000536,""edge_density"":0.087461,""foreground_ratio"":0.043107,""frame_difference"":0.000565,""frame_id"":407,""luma_std"":0.682049,""mean_hue"":0.23899,""mean_luma"":0.75738,""mean_saturation"":0.150306,""mean_value"":0.793801,""motion_energy"":0.003738,""scene_cut_score"":0.004131,""texture_entropy"":0.524303,""timestamp_ms"":20350}"
409,0,404,15,0.686032655692,0.273612245491,-0.0158482679905,0.582057576571,-0.104795833566,"{""blur_score"":0.127982,""change_center_x"":0.027402,""change_center_y"":0.584761,""color_shift"":0.000591,""edge_density"":0.087305,""foreground_ratio"":0.043146,""frame_difference"":0.000555,""frame_id"":408,""luma_std"":0.682039,""mean_hue"":0.239282,""mean_luma"":0.757366,""mean_saturation"":0.150256,""mean_value"":0.793805,""motion_energy"":0.00405,""scene_cut_score"":0.004425,""texture_entropy"":0.524497,""timestamp_ms"":20400}"
410,0,404,15,0.685928628933,0.273588368674,-0.0156914033814,0.581944745684,-0.104300394651,"{""blur_score"":0.128233,""change_center_x"":0.027286,""change_center_y"":0.585074,""color_shift"":0.000551,""edge_density"":0.087188,""foreground_ratio"":0.042523,""frame_difference"":0.000546,""frame_id"":409,""luma_std"":0.682142,""mean_hue"":0.23936,""mean_luma"":0.757367,""mean_saturation"":0.150301,""mean_value"":0.793796,""motion_energy"":0.003933,""scene_cut_score"":0.004183,""texture_entropy"":0.524953,""timestamp_ms"":20450}"
411,0,402,15,0.686122280522,0.290250689622,0.0209173015008,0.561286934931,-0.137091431512,"{""blur_score"":0.127817,""change_center_x"":0.086142,""change_center_y"":0.55087,""color_shift"":0.000527,""edge_density"":0.087266,""foreground_ratio"":0.04264,""frame_difference"":0.00062,""frame_id"":410,""luma_std"":0.682147,""mean_hue"":0.239567,""mean_luma"":0.757383,""mean_saturation"":0.150279,""mean_value"":0.793824,""motion_energy"":0.004361,""scene_cut_score"":0.004387,""texture_entropy"":0.525365,""timestamp_ms"":20500}"
412,0,405,15,0.687772992577,0.280124025081,0.000510772562345,0.570176262148,-0.121592382166,"{""blur_score"":0.127762,""change_center_x"":0.053503,""change_center_y"":0.561112,""color_shift"":0.000507,""edge_density"":0.087383,""foreground_ratio"":0.043146,""frame_difference"":0.000554,""frame_id"":411,""luma_std"":0.682075,""mean_hue"":0.239534,""mean_luma"":0.757409,""mean_saturation"":0.150301,""mean_value"":0.793847,""motion_energy"":0.003933,""scene_cut_score"":0.004135,""texture_entropy"":0.524797,""timestamp_ms"":20550}"
413,0,403,15,0.686635708719,0.27430762694,-0.0133830723207,0.579924980561,-0.107573208759,"{""blur_score"":0.128151,""change_center_x"":0.031419,""change_center_y"":0.58064,""color_shift"":0.000582,""edge_density"":0.087383,""foreground_ratio"":0.043263,""frame_difference"":0.000555,""frame_id"":412,""luma_std"":0.682062,""mean_hue"":0.239719,""mean_luma"":0.757417,""mean_saturation"":0.150271,""mean_value"":0.793862,""motion_energy"":0.00405,""scene_cut_score"":0.003938,""texture_entropy"":0.524871,""timestamp_ms"":20600}"
414,0,379,15,0.665777040334,0.386620549873,0.201274178136,0.480085199243,-0.274946953106,"{""blur_score"":0.12815,""change_center_x"":0.5,""change_center_y"":0.5,""color_shift"":8e-06,""edge_density"":0.087383,""foreground_ratio"":0.043263,""frame_difference"":1e-06,""frame_id"":413,""luma_std"":0.682061,""mean_hue"":0.239714,""mean_luma"":0.757417,""mean_saturation"":0.15027,""mean_value"":0.793862,""motion_energy"":0.0,""scene_cut_score"":2e-05,""texture_entropy"":0.524901,""timestamp_ms"":20650}"
415,0,404,15,0.685739383615,0.289425285492,0.0186845412058,0.563138160278,-0.134668730699,"{""blur_score"":0.128403,""change_center_x"":0.082757,""change_center_y"":0.554163,""color_shift"":0.00055,""edge_density"":0.087188,""foreground_ratio"":0.042523,""frame_difference"":0.000611,""frame_id"":414,""luma_std"":0.682278,""mean_hue"":0.239926,""mean_luma"":0.757409,""mean_saturation"":0.150259,""mean_value"":0.793859,""motion_energy"":0.004283,""scene_cut_score"":0.004741,""texture_entropy"":0.525629,""timestamp_ms"":20700}"
416,0,404,15,0.685951896827,0.29175615524,0.0238296989838,0.560590816674,-0.139238335468,"{""blur_score"":0.12764,""change_center_x"":0.090936,""change_center_y"":0.550458,""color_shift"":0.000528,""edge_density"":0.087305,""foreground_ratio"":0.042601,""frame_difference"":0.000618,""frame_id"":415,""luma_std"":0.682193,""mean_hue"":0.239974,""mean_luma"":0.757451,""mean_saturation"":0.150246,""mean_value"":0.793891,""motion_energy"":0.004322,""scene_cut_score"":0.004495,""texture_entropy"":0.525668,""timestamp_ms"":20750}"
417,0,404,15,0.688036915827,0.274382168785,-0.0116723471722,0.577794214716,-0.110853185279,"{""blur_score"":0.127989,""change_center_x"":0.034544,""change_center_y"":0.573463,""color_shift"":0.000616,""edge_density"":0.087227,""foreground_ratio"":0.043224,""frame_difference"":0.000532,""frame_id"":416,""luma_std"":0.68212,""mean_hue"":0.240028,""mean_luma"":0.757453,""mean_saturation"":0.150208,""mean_value"":0.793891,""motion_energy"":0.003699,""scene_cut_score"":0.004128,""texture_entropy"":0.526052,""timestamp_ms"":20800}"
418,0,404,15,0.686689981873,0.284588438181,0.00905855309921,0.566977911011,-0.127863697128,"{""blur_score"":0.128659,""change_center_x"":0.067669,""change_center_y"":0.559147,""color_shift"":0.000552,""edge_density"":0.087305,""foreground_ratio"":0.043263,""frame_difference"":0.000575,""frame_id"":417,""luma_std"":0.682162,""mean_hue"":0.240016,""mean_luma"":0.757463,""mean_saturation"":0.150233,""mean_value"":0.793895,""motion_energy"":0.00405,""scene_cut_score"":0.004213,""texture_entropy"":0.525682,""timestamp_ms"":20850}"
419,0,405,15,0.68564391924,0.276231422925,-0.0100237539235,0.579993624694,-0.108593364132,"{""blur_score"":0.128723,""change_center_x"":0.036178,""change_center_y"":0.583622,""color_shift"":0.000552,""edge_density"":0.087266,""foreground_ratio"":0.042601,""frame_difference"":0.000544,""frame_id"":418,""luma_std"":0.682253,""mean_hue"":0.240465,""mean_luma"":0.757478,""mean_saturation"":0.150195,""mean_value"":0.793911,""motion_energy"":0.003972,""scene_cut_score"":0.003941,""texture_entropy"":0.525872,""timestamp_ms"":20900}"
420,0,402,15,0.685695718745,0.276988300893,-0.00929092198829,0.58002603831,-0.109740658635,"{""blur_score"":0.12828,""change_center_x"":0.037559,""change_center_y"":0.582101,""color_shift"":0.000519,""edge_density"":0.087539,""foreground_ratio"":0.04264,""frame_difference"":0.000552,""frame_id"":419,""luma_std"":0.682308,""mean_hue"":0.240369,""mean_luma"":0.757486,""mean_saturation"":0.15023,""mean_value"":0.793904,""motion_energy"":0.003894,""scene_cut_score"":0.004615,""texture_entropy"":0.525907,""timestamp_ms"":20950}"
421,0,404,15,0.687541363637,0.301060672989,0.0463980290632,0.543970823154,-0.162726811404,"{""blur_score"":0.128561,""change_center_x"":0.133695,""change_center_y"":0.519621,""color_shift"":0.000656,""edge_density"":0.087461,""foreground_ratio"":0.043263,""frame_difference"":0.000613,""frame_id"":420,""luma_std"":0.682462,""mean_hue"":0.240489,""mean_luma"":0.75744,""mean_saturation"":0.150274,""mean_value"":0.793856,""motion_energy"":0.004245,""scene_cut_score"":0.004611,""texture_entropy"":0.525659,""timestamp_ms"":21000}"
422,0,402,15,0.685990919252,0.295437741451,0.0319495717577,0.553787858396,-0.147978180791,"{""blur_score"":0.129345,""change_center_x"":0.107464,""change_center_y"":0.539049,""color_shift"":0.000613,""edge_density"":0.087344,""foreground_ratio"":0.04338,""frame_difference"":0.000614,""frame_id"":421,""luma_std"":0.68263,""mean_hue"":0.240414,""mean_luma"":0.757412,""mean_saturation"":0.150369,""mean_value"":0.79384,""motion_energy"":0.004245,""scene_cut_score"":0.004644,""texture_entropy"":0.525033,""timestamp_ms"":21050}"
423,0,405,15,0.6850341933,0.278036154744,-0.00706122172298,0.578355422955,-0.11087975303,"{""blur_score"":0.129364,""change_center_x"":0.041268,""change_center_y"":0.582269,""color_shift"":0.000542,""edge_density"":0.087227,""foreground_ratio"":0.042679,""frame_difference"":0.000542,""frame_id"":422,""luma_std"":0.682707,""mean_hue"":0.240714,""mean_luma"":0.757421,""mean_saturation"":0.150305,""mean_value"":0.793837,""motion_energy"":0.003894,""scene_cut_score"":0.004143,""texture_entropy"":0.525453,""timestamp_ms"":21100}"
424,0,402,15,0.685726390278,0.278158052173,-0.00637974508675,0.577527609752,-0.112279747388,"{""blur_score"":0.128694,""change_center_x"":0.042158,""change_center_y"":0.579403,""color_shift"":0.000503,""edge_density"":0.087344,""foreground_ratio"":0.042718,""frame_difference"":0.00054,""frame_id"":423,""luma_std"":0.68278,""mean_hue"":0.240691,""mean_luma"":0.757429,""mean_saturation"":0.15034,""mean_value"":0.793842,""motion_energy"":0.003816,""scene_cut_score"":0.004059,""texture_entropy"":0.525561,""timestamp_ms"":21150}"
425,0,402,15,0.757844315691,0.354460924271,0.262960884873,0.301806737139,-0.453468590539,"{""blur_score"":0.128734,""change_center_x"":0.844484,""change_center_y"":0.108193,""color_shift"":7.8e-05,""edge_density"":0.087344,""foreground_ratio"":0.042757,""frame_difference"":5.3e-05,""frame_id"":424,""luma_std"":0.682624,""mean_hue"":0.240726,""mean_luma"":0.757461,""mean_saturation"":0.150308,""mean_value"":0.793882,""motion_energy"":0.000312,""scene_cut_score"":0.000418,""texture_entropy"":0.52592,""timestamp_ms"":21200}"
426,0,404,15,0.686389401968,0.278328187479,-0.005493794128,0.575837047833,-0.114536426815,"{""blur_score"":0.129028,""change_center_x"":0.044475,""change_center_y"":0.575585,""color_shift"":0.000537,""edge_density"":0.087422,""foreground_ratio"":0.043302,""frame_difference"":0.000514,""frame_id"":425,""luma_std"":0.682547,""mean_hue"":0.240639,""mean_luma"":0.757464,""mean_saturation"":0.15033,""mean_value"":0.793911,""motion_energy"":0.003621,""scene_cut_score"":0.003875,""texture_entropy"":0.526048,""timestamp_ms"":21250}"
427,0,404,15,0.685594037078,0.291619530148,0.0231207528468,0.560361514801,-0.139049164905,"{""blur_score"":0.129277,""change_center_x"":0.091505,""change_center_y"":0.551847,""color_shift"":0.000558,""edge_density"":0.087305,""foreground_ratio"":0.04338,""frame_difference"":0.000565,""frame_id"":426,""luma_std"":0.682541,""mean_hue"":0.240794,""mean_luma"":0.757461,""mean_saturation"":0.150259,""mean_value"":0.793899,""motion_energy"":0.004128,""scene_cut_score"":0.004293,""texture_entropy"":0.525675,""timestamp_ms"":21300}"
